pmc	pmid	filename	fullpath
6080100	29189167	PMC6080100.nxml	./data/non_comm_use.C-H.xml/Curr_Neuropharmacol/PMC6080100.nxml
2706316	19046747	PMC2706316.nxml	./data/non_comm_use.A-B.xml/Atherosclerosis/PMC2706316.nxml
2936900	20838471	PMC2936900.nxml	./data/non_comm_use.C-H.xml/Front_Syst_Neurosci/PMC2936900.nxml
6257515	30542451	PMC6257515.nxml	./data/non_comm_use.C-H.xml/Exp_Ther_Med/PMC6257515.nxml
3462326	23049615	PMC3462326.nxml	./data/non_comm_use.C-H.xml/Clin_Pract_Epidemiol_Ment_Health/PMC3462326.nxml
2982718	21088706	PMC2982718.nxml	./data/non_comm_use.C-H.xml/Front_Neuroanat/PMC2982718.nxml
3395351	22669736	PMC3395351.nxml	./data/non_comm_use.I-N.xml/J_Nucl_Cardiol/PMC3395351.nxml
3399316	22811615	PMC3399316.nxml	./data/non_comm_use.I-N.xml/Int_J_Biol_Sci/PMC3399316.nxml
3526956	23212369	PMC3526956.nxml	./data/non_comm_use.I-N.xml/Nat_Commun/PMC3526956.nxml
3753211	23983828	PMC3753211.nxml	./data/non_comm_use.C-H.xml/Can_Geriatr_J/PMC3753211.nxml
2686946	19513129	PMC2686946.nxml	./data/non_comm_use.I-N.xml/J_Clin_Neurol/PMC2686946.nxml
3278635	22347716	PMC3278635.nxml	./data/non_comm_use.I-N.xml/J_Korean_Surg_Soc/PMC3278635.nxml
3785712	23604964	PMC3785712.nxml	./data/non_comm_use.I-N.xml/Neurotox_Res/PMC3785712.nxml
6159695	30480250	PMC6159695.nxml	./data/non_comm_use.I-N.xml/J_Alzheimers_Dis_Rep/PMC6159695.nxml
3669927	23715298	PMC3669927.nxml	./data/non_comm_use.O-Z.xml/Transl_Psychiatry/PMC3669927.nxml
4032473	24395712	PMC4032473.nxml	./data/non_comm_use.C-H.xml/Cardiovasc_Toxicol/PMC4032473.nxml
4077245	24872015	PMC4077245.nxml	./data/non_comm_use.C-H.xml/Drug_Saf/PMC4077245.nxml
5790629	29316780	PMC5790629.nxml	./data/non_comm_use.I-N.xml/J_Mov_Disord/PMC5790629.nxml
5846451	29560376	PMC5846451.nxml	./data/non_comm_use.A-B.xml/Ann_Clin_Transl_Neurol/PMC5846451.nxml
4916881	24329933	PMC4916881.nxml	./data/non_comm_use.C-H.xml/Eur_J_Neurosci/PMC4916881.nxml
3312239	22470333	PMC3312239.nxml	./data/non_comm_use.C-H.xml/Front_Hum_Neurosci/PMC3312239.nxml
131013	12437788	PMC131013.nxml	./data/non_comm_use.I-N.xml/Int_J_Health_Geogr/PMC131013.nxml
3673625	23563965	PMC3673625.nxml	./data/non_comm_use.C-H.xml/Genome_Biol_Evol/PMC3673625.nxml
4404462	25773662	PMC4404462.nxml	./data/non_comm_use.I-N.xml/Neurotherapeutics/PMC4404462.nxml
4559605	26483917	PMC4559605.nxml	./data/non_comm_use.O-Z.xml/Sleep_Sci/PMC4559605.nxml
3008926	21188254	PMC3008926.nxml	./data/non_comm_use.C-H.xml/Front_Neurol/PMC3008926.nxml
4785522	27081507	PMC4785522.nxml	./data/non_comm_use.C-H.xml/Hum_Genome_Var/PMC4785522.nxml
6043775	30009200	PMC6043775.nxml	./data/non_comm_use.A-B.xml/Ann_Clin_Transl_Neurol/PMC6043775.nxml
6297049	30581972	PMC6297049.nxml	./data/non_comm_use.A-B.xml/Alzheimers_Dement_(Amst)/PMC6297049.nxml
149409	12495447	PMC149409.nxml	./data/non_comm_use.I-N.xml/Mol_Cancer/PMC149409.nxml
3634218	23634324	PMC3634218.nxml	./data/non_comm_use.A-B.xml/Ann_Med_Health_Sci_Res/PMC3634218.nxml
4102691	25045629	PMC4102691.nxml	./data/non_comm_use.C-H.xml/Clin_Exp_Reprod_Med/PMC4102691.nxml
4052529	24936435	PMC4052529.nxml	./data/non_comm_use.O-Z.xml/Redox_Biol/PMC4052529.nxml
4467737	26089676	PMC4467737.nxml	./data/non_comm_use.O-Z.xml/Ther_Clin_Risk_Manag/PMC4467737.nxml
2656321	19300614	PMC2656321.nxml	./data/non_comm_use.I-N.xml/Neuropsychiatr_Dis_Treat/PMC2656321.nxml
3660126	23700366	PMC3660126.nxml	./data/non_comm_use.I-N.xml/Neuropsychiatr_Dis_Treat/PMC3660126.nxml
5568125	28587166	PMC5568125.nxml	./data/non_comm_use.I-N.xml/Molecules/PMC5568125.nxml
4971128	27512726	PMC4971128.nxml	./data/non_comm_use.C-H.xml/Heliyon/PMC4971128.nxml
3741606	23946823	PMC3741606.nxml	./data/non_comm_use.O-Z.xml/Theranostics/PMC3741606.nxml
4926802	27207906	PMC4926802.nxml	./data/non_comm_use.I-N.xml/Int_J_Neuropsychopharmacol/PMC4926802.nxml
3410618	22781167	PMC3410618.nxml	./data/non_comm_use.O-Z.xml/Transl_Psychiatry/PMC3410618.nxml
3992769	24753659	PMC3992769.nxml	./data/non_comm_use.A-B.xml/Ann_Indian_Acad_Neurol/PMC3992769.nxml
6178885	30269954	PMC6178885.nxml	./data/non_comm_use.O-Z.xml/Stem_Cell_Reports/PMC6178885.nxml
4257096	25227724	PMC4257096.nxml	./data/non_comm_use.A-B.xml/Am_J_Ind_Med/PMC4257096.nxml
3181628	22034468	PMC3181628.nxml	./data/non_comm_use.C-H.xml/Dialogues_Clin_Neurosci/PMC3181628.nxml
3225352	22140320	PMC3225352.nxml	./data/non_comm_use.O-Z.xml/Vasc_Health_Risk_Manag/PMC3225352.nxml
5256399	27777269	PMC5256399.nxml	./data/non_comm_use.I-N.xml/J_Med_Ethics/PMC5256399.nxml
5865300	29619158	PMC5865300.nxml	./data/non_comm_use.I-N.xml/Neurol_Int/PMC5865300.nxml
6173185	30323557	PMC6173185.nxml	./data/non_comm_use.C-H.xml/Drug_Des_Devel_Ther/PMC6173185.nxml
1915604	17375373	PMC1915604.nxml	./data/non_comm_use.O-Z.xml/Qual_Life_Res/PMC1915604.nxml
3303475	22448094	PMC3303475.nxml	./data/non_comm_use.I-N.xml/J_Clin_Biochem_Nutr/PMC3303475.nxml
5463509	28516963	PMC5463509.nxml	./data/non_comm_use.A-B.xml/Acta_Otorhinolaryngol_Ital/PMC5463509.nxml
5105917	27649940	PMC5105917.nxml	./data/non_comm_use.O-Z.xml/Prion/PMC5105917.nxml
3264868	21984201	PMC3264868.nxml	./data/non_comm_use.I-N.xml/Neurochem_Res/PMC3264868.nxml
165586	12812526	PMC165586.nxml	./data/non_comm_use.A-B.xml/BMC_Med_Ethics/PMC165586.nxml
3965124	24170808	PMC3965124.nxml	./data/non_comm_use.I-N.xml/Nucleic_Acids_Res/PMC3965124.nxml
6044775	30023616	PMC6044775.nxml	./data/non_comm_use.A-B.xml/ACS_Omega/PMC6044775.nxml
3503933	23185722	PMC3503933.nxml	./data/non_comm_use.A-B.xml/Ann_Rehabil_Med/PMC3503933.nxml
3148436	21789578	PMC3148436.nxml	./data/non_comm_use.C-H.xml/Cell_Tissue_Res/PMC3148436.nxml
5080148	27799666	PMC5080148.nxml	./data/non_comm_use.I-N.xml/J_Phys_Ther_Sci/PMC5080148.nxml
151293	12620110	PMC151293.nxml	./data/non_comm_use.C-H.xml/Genome_Biol/PMC151293.nxml
2039847	17917109	PMC2039847.nxml	./data/non_comm_use.I-N.xml/Mol_Neurobiol/PMC2039847.nxml
3236538	22399093	PMC3236538.nxml	./data/non_comm_use.A-B.xml/Brain_Behav/PMC3236538.nxml
317317	14667249	PMC317317.nxml	./data/non_comm_use.A-B.xml/BMC_Psychiatry/PMC317317.nxml
3753468	23818065	PMC3753468.nxml	./data/non_comm_use.A-B.xml/Acta_Neuropathol/PMC3753468.nxml
2565389	11530885	PMC2565389.nxml	./data/non_comm_use.I-N.xml/Neural_Plast/PMC2565389.nxml
3251826	22319476	PMC3251826.nxml	./data/non_comm_use.C-H.xml/Front_Integr_Neurosci/PMC3251826.nxml
161808	12775218	PMC161808.nxml	./data/non_comm_use.A-B.xml/BMC_Health_Serv_Res/PMC161808.nxml
3622468	23576888	PMC3622468.nxml	./data/non_comm_use.C-H.xml/Dialogues_Clin_Neurosci/PMC3622468.nxml
5671632	29124114	PMC5671632.nxml	./data/non_comm_use.A-B.xml/Alzheimers_Dement_(N_Y)/PMC5671632.nxml
3224398	22131615	PMC3224398.nxml	./data/non_comm_use.I-N.xml/Indian_J_Pharm_Sci/PMC3224398.nxml
3484287	23118565	PMC3484287.nxml	./data/non_comm_use.I-N.xml/Korean_J_Radiol/PMC3484287.nxml
3181848	17726914	PMC3181848.nxml	./data/non_comm_use.C-H.xml/Dialogues_Clin_Neurosci/PMC3181848.nxml
4932557	26549027	PMC4932557.nxml	./data/non_comm_use.O-Z.xml/Oncogene/PMC4932557.nxml
3275942	22345957	PMC3275942.nxml	./data/non_comm_use.I-N.xml/J_Anaesthesiol_Clin_Pharmacol/PMC3275942.nxml
3644402	23179684	PMC3644402.nxml	./data/non_comm_use.I-N.xml/J_Mol_Med_(Berl)/PMC3644402.nxml
6275709	23893290	PMC6275709.nxml	./data/non_comm_use.C-H.xml/Cell_Mol_Biol_Lett/PMC6275709.nxml
2515373	18550655	PMC2515373.nxml	./data/non_comm_use.C-H.xml/Hum_Mol_Genet/PMC2515373.nxml
5915701	29695481	PMC5915701.nxml	./data/non_comm_use.A-B.xml/BMJ/PMC5915701.nxml
4245156	23883179	PMC4245156.nxml	./data/non_comm_use.I-N.xml/Nanotoxicology/PMC4245156.nxml
3996403	24764615	PMC3996403.nxml	./data/non_comm_use.I-N.xml/J_Phys_Ther_Sci/PMC3996403.nxml
2581433	18723524	PMC2581433.nxml	./data/non_comm_use.C-H.xml/Hum_Mol_Genet/PMC2581433.nxml
3909819	24494190	PMC3909819.nxml	./data/non_comm_use.O-Z.xml/Redox_Biol/PMC3909819.nxml
4887813	27284291	PMC4887813.nxml	./data/non_comm_use.C-H.xml/Exp_Ther_Med/PMC4887813.nxml
3249188	22134475	PMC3249188.nxml	./data/non_comm_use.O-Z.xml/Psychopharmacology_(Berl)/PMC3249188.nxml
3246134	22216036	PMC3246134.nxml	./data/non_comm_use.O-Z.xml/Psychiatry_Investig/PMC3246134.nxml
5545920	28697558	PMC5545920.nxml	./data/non_comm_use.I-N.xml/J_Alzheimers_Dis/PMC5545920.nxml
4075232	25018625	PMC4075232.nxml	./data/non_comm_use.C-H.xml/Clin_Interv_Aging/PMC4075232.nxml
5439273	28534010	PMC5439273.nxml	./data/non_comm_use.O-Z.xml/Obstet_Gynecol_Sci/PMC5439273.nxml
6053104	30050381	PMC6053104.nxml	./data/non_comm_use.C-H.xml/Degener_Neurol_Neuromuscul_Dis/PMC6053104.nxml
4399516	25914534	PMC4399516.nxml	./data/non_comm_use.I-N.xml/Neuropsychiatr_Dis_Treat/PMC4399516.nxml
5378455	28405173	PMC5378455.nxml	./data/non_comm_use.C-H.xml/Clin_Epidemiol/PMC5378455.nxml
6048352	29925720	PMC6048352.nxml	./data/non_comm_use.I-N.xml/Neurol_Med_Chir_(Tokyo)/PMC6048352.nxml
3347874	22590476	PMC3347874.nxml	./data/non_comm_use.C-H.xml/Dement_Geriatr_Cogn_Dis_Extra/PMC3347874.nxml
3546188	23342318	PMC3546188.nxml	./data/non_comm_use.A-B.xml/Ann_Rehabil_Med/PMC3546188.nxml
280681	14629777	PMC280681.nxml	./data/non_comm_use.A-B.xml/BMC_Fam_Pract/PMC280681.nxml
4980978	27570407	PMC4980978.nxml	./data/non_comm_use.A-B.xml/Ann_Indian_Acad_Neurol/PMC4980978.nxml
1240413	11564621	PMC1240413.nxml	./data/non_comm_use.C-H.xml/Environ_Health_Perspect/PMC1240413.nxml
4881284	26610635	PMC4881284.nxml	./data/non_comm_use.O-Z.xml/Stem_Cell_Reports/PMC4881284.nxml
4455870	26064042	PMC4455870.nxml	./data/non_comm_use.C-H.xml/Clin_Interv_Aging/PMC4455870.nxml
156641	12773204	PMC156641.nxml	./data/non_comm_use.A-B.xml/Biomed_Eng_Online/PMC156641.nxml
3141358	21811474	PMC3141358.nxml	./data/non_comm_use.C-H.xml/Front_Psychiatry/PMC3141358.nxml
2702832	18065436	PMC2702832.nxml	./data/non_comm_use.A-B.xml/Brain/PMC2702832.nxml
4194829	12894632	PMC4194829.nxml	./data/non_comm_use.C-H.xml/Health_Care_Financ_Rev/PMC4194829.nxml
4667141	26634079	PMC4667141.nxml	./data/non_comm_use.I-N.xml/Korean_J_Anesthesiol/PMC4667141.nxml
3210362	21611724	PMC3210362.nxml	./data/non_comm_use.O-Z.xml/Psychopharmacology_(Berl)/PMC3210362.nxml
3541426	23341691	PMC3541426.nxml	./data/non_comm_use.I-N.xml/J_Clin_Biochem_Nutr/PMC3541426.nxml
3329712	22529852	PMC3329712.nxml	./data/non_comm_use.C-H.xml/Front_Genet/PMC3329712.nxml
161361	12488575	PMC161361.nxml	./data/non_comm_use.I-N.xml/J_Biomed_Biotechnol/PMC161361.nxml
3118435	21779718	PMC3118435.nxml	./data/non_comm_use.C-H.xml/Clinics_(Sao_Paulo)/PMC3118435.nxml
149454	12556247	PMC149454.nxml	./data/non_comm_use.A-B.xml/BMC_Psychiatry/PMC149454.nxml
3123005	21716838	PMC3123005.nxml	./data/non_comm_use.I-N.xml/J_Neurosci_Rural_Pract/PMC3123005.nxml
4727634	25864070	PMC4727634.nxml	./data/non_comm_use.I-N.xml/Neurosciences_(Riyadh)/PMC4727634.nxml
5951394	29227469	PMC5951394.nxml	./data/non_comm_use.I-N.xml/Nat_Biotechnol/PMC5951394.nxml
5687317	29159020	PMC5687317.nxml	./data/non_comm_use.A-B.xml/Acta_Pharm_Sin_B/PMC5687317.nxml
463309	15239832	PMC463309.nxml	./data/non_comm_use.C-H.xml/Genome_Biol/PMC463309.nxml
3324108	22514529	PMC3324108.nxml	./data/non_comm_use.C-H.xml/Front_Hum_Neurosci/PMC3324108.nxml
3151604	21852966	PMC3151604.nxml	./data/non_comm_use.C-H.xml/Front_Neuroanat/PMC3151604.nxml
184453	12895276	PMC184453.nxml	./data/non_comm_use.A-B.xml/BMC_Psychiatry/PMC184453.nxml
3124994	21748015	PMC3124994.nxml	./data/non_comm_use.I-N.xml/J_Aging_Res/PMC3124994.nxml
4106766	25061591	PMC4106766.nxml	./data/non_comm_use.I-N.xml/J_Exerc_Rehabil/PMC4106766.nxml
6111226	30086611	PMC6111226.nxml	./data/non_comm_use.O-Z.xml/Psychiatry_Investig/PMC6111226.nxml
5690296	29099404	PMC5690296.nxml	./data/non_comm_use.A-B.xml/Behav_Pharmacol/PMC5690296.nxml
3224972	22164134	PMC3224972.nxml	./data/non_comm_use.C-H.xml/Front_Syst_Neurosci/PMC3224972.nxml
6091049	30151342	PMC6091049.nxml	./data/non_comm_use.A-B.xml/Brain_Plast/PMC6091049.nxml
5404968	28253233	PMC5404968.nxml	./data/non_comm_use.I-N.xml/Nat_Neurosci/PMC5404968.nxml
4858072	25537303	PMC4858072.nxml	./data/non_comm_use.I-N.xml/J_Vet_Intern_Med/PMC4858072.nxml
3181779	22033666	PMC3181779.nxml	./data/non_comm_use.C-H.xml/Dialogues_Clin_Neurosci/PMC3181779.nxml
4962582	27482213	PMC4962582.nxml	./data/non_comm_use.I-N.xml/Neural_Regen_Res/PMC4962582.nxml
5752383	29053684	PMC5752383.nxml	./data/non_comm_use.I-N.xml/J_Vis_Exp/PMC5752383.nxml
4477106	26110112	PMC4477106.nxml	./data/non_comm_use.I-N.xml/Neuroimage_Clin/PMC4477106.nxml
3310304	22300409	PMC3310304.nxml	./data/non_comm_use.A-B.xml/ASN_Neuro/PMC3310304.nxml
4669532	26702397	PMC4669532.nxml	./data/non_comm_use.I-N.xml/Neuroimage_Clin/PMC4669532.nxml
5115613	27392854	PMC5115613.nxml	./data/non_comm_use.I-N.xml/J_Alzheimers_Dis/PMC5115613.nxml
3093748	21603228	PMC3093748.nxml	./data/non_comm_use.C-H.xml/Front_Syst_Neurosci/PMC3093748.nxml
5714726	29209388	PMC5714726.nxml	./data/non_comm_use.O-Z.xml/Psychiatry_Investig/PMC5714726.nxml
4657165	26598621	PMC4657165.nxml	./data/non_comm_use.I-N.xml/J_Cell_Biol/PMC4657165.nxml
5327647	28255364	PMC5327647.nxml	./data/non_comm_use.O-Z.xml/Theranostics/PMC5327647.nxml
5240838	27846364	PMC5240838.nxml	./data/non_comm_use.A-B.xml/Autophagy/PMC5240838.nxml
6130697	27927065	PMC6130697.nxml	./data/non_comm_use.O-Z.xml/Pharm_Biol/PMC6130697.nxml
5566698	28458383	PMC5566698.nxml	./data/non_comm_use.I-N.xml/Neurol_Med_Chir_(Tokyo)/PMC5566698.nxml
4706265	26735545	PMC4706265.nxml	./data/non_comm_use.I-N.xml/Medicine_(Baltimore)/PMC4706265.nxml
3355955	22649375	PMC3355955.nxml	./data/non_comm_use.C-H.xml/Front_Endocrinol_(Lausanne)/PMC3355955.nxml
6157969	30263963	PMC6157969.nxml	./data/non_comm_use.O-Z.xml/Sci_Adv/PMC6157969.nxml
3788322	23278600	PMC3788322.nxml	./data/non_comm_use.C-H.xml/Curr_Pharm_Des/PMC3788322.nxml
4468751	26109934	PMC4468751.nxml	./data/non_comm_use.I-N.xml/Neural_Regen_Res/PMC4468751.nxml
5428947	28440493	PMC5428947.nxml	./data/non_comm_use.I-N.xml/Int_J_Mol_Med/PMC5428947.nxml
5489432	28496050	PMC5489432.nxml	./data/non_comm_use.O-Z.xml/Proc_Jpn_Acad_Ser_B_Phys_Biol_Sci/PMC5489432.nxml
3082070	21559062	PMC3082070.nxml	./data/non_comm_use.C-H.xml/Front_Behav_Neurosci/PMC3082070.nxml
5499257	28690920	PMC5499257.nxml	./data/non_comm_use.O-Z.xml/Tremor_Other_Hyperkinet_Mov_(N_Y)/PMC5499257.nxml
3592553	23486739	PMC3592553.nxml	./data/non_comm_use.I-N.xml/Int_J_Nanomedicine/PMC3592553.nxml
3181812	22033834	PMC3181812.nxml	./data/non_comm_use.C-H.xml/Dialogues_Clin_Neurosci/PMC3181812.nxml
3613837	23492769	PMC3613837.nxml	./data/non_comm_use.C-H.xml/Cell_Death_Dis/PMC3613837.nxml
3994740	24604039	PMC3994740.nxml	./data/non_comm_use.I-N.xml/Indian_J_Med_Res/PMC3994740.nxml
3061412	21441994	PMC3061412.nxml	./data/non_comm_use.C-H.xml/Front_Syst_Neurosci/PMC3061412.nxml
4947779	27412109	PMC4947779.nxml	./data/non_comm_use.A-B.xml/BMJ_Open/PMC4947779.nxml
6135866	30174316	PMC6135866.nxml	./data/non_comm_use.O-Z.xml/Stem_Cell_Reports/PMC6135866.nxml
4359287	24838579	PMC4359287.nxml	./data/non_comm_use.I-N.xml/Mol_Neurobiol/PMC4359287.nxml
3114101	21279489	PMC3114101.nxml	./data/non_comm_use.C-H.xml/Cerebellum/PMC3114101.nxml
3984894	24733973	PMC3984894.nxml	./data/non_comm_use.C-H.xml/Dialogues_Clin_Neurosci/PMC3984894.nxml
3271460	22346010	PMC3271460.nxml	./data/non_comm_use.A-B.xml/Ann_Indian_Acad_Neurol/PMC3271460.nxml
4680147	25362089	PMC4680147.nxml	./data/non_comm_use.I-N.xml/J_Neurol_Neurosurg_Psychiatry/PMC4680147.nxml
6236260	30365103	PMC6236260.nxml	./data/non_comm_use.I-N.xml/Mol_Med_Rep/PMC6236260.nxml
3944241	24556690	PMC3944241.nxml	./data/non_comm_use.C-H.xml/Cell_Death_Dis/PMC3944241.nxml
4357614	25834437	PMC4357614.nxml	./data/non_comm_use.I-N.xml/Neuropsychiatr_Dis_Treat/PMC4357614.nxml
6247974	30532544	PMC6247974.nxml	./data/non_comm_use.I-N.xml/Neuropsychiatr_Dis_Treat/PMC6247974.nxml
3379729	22719745	PMC3379729.nxml	./data/non_comm_use.C-H.xml/Dement_Geriatr_Cogn_Dis_Extra/PMC3379729.nxml
3113764	21508314	PMC3113764.nxml	./data/non_comm_use.I-N.xml/Mol_Biol_Cell/PMC3113764.nxml
5899906	29688227	PMC5899906.nxml	./data/non_comm_use.A-B.xml/Ann_Clin_Transl_Neurol/PMC5899906.nxml
5838984	29343804	PMC5838984.nxml	./data/non_comm_use.C-H.xml/Eur_J_Hum_Genet/PMC5838984.nxml
3235766	22180745	PMC3235766.nxml	./data/non_comm_use.C-H.xml/Front_Psychiatry/PMC3235766.nxml
6281551	30584593	PMC6281551.nxml	./data/non_comm_use.I-N.xml/Neurol_Genet/PMC6281551.nxml
3477481	22398875	PMC3477481.nxml	./data/non_comm_use.I-N.xml/J_Neural_Transm/PMC3477481.nxml
3206226	21733207	PMC3206226.nxml	./data/non_comm_use.O-Z.xml/Psychol_Med/PMC3206226.nxml
4752712	26893884	PMC4752712.nxml	./data/non_comm_use.A-B.xml/BMJ_Qual_Improv_Rep/PMC4752712.nxml
3384412	22733998	PMC3384412.nxml	./data/non_comm_use.I-N.xml/J_Cell_Biol/PMC3384412.nxml
5733562	29224028	PMC5733562.nxml	./data/non_comm_use.I-N.xml/Med_Sci_Monit/PMC5733562.nxml
2829981	16978446	PMC2829981.nxml	./data/non_comm_use.O-Z.xml/Psychol_Med/PMC2829981.nxml
3172255	21775628	PMC3172255.nxml	./data/non_comm_use.I-N.xml/Mol_Biol_Cell/PMC3172255.nxml
3308198	21661720	PMC3308198.nxml	./data/non_comm_use.I-N.xml/J_Med_Chem/PMC3308198.nxml
3516894	23239953	PMC3516894.nxml	./data/non_comm_use.O-Z.xml/Yale_J_Biol_Med/PMC3516894.nxml
3952328	24649444	PMC3952328.nxml	./data/non_comm_use.I-N.xml/J_Epilepsy_Res/PMC3952328.nxml
3663618	23861643	PMC3663618.nxml	./data/non_comm_use.I-N.xml/J_Cent_Nerv_Syst_Dis/PMC3663618.nxml
4148154	24831826	PMC4148154.nxml	./data/non_comm_use.I-N.xml/J_Med_Chem/PMC4148154.nxml
4932138	27747553	PMC4932138.nxml	./data/non_comm_use.I-N.xml/Inj_Epidemiol/PMC4932138.nxml
3210359	21918888	PMC3210359.nxml	./data/non_comm_use.I-N.xml/Neurotherapeutics/PMC3210359.nxml
5605707	28919118	PMC5605707.nxml	./data/non_comm_use.I-N.xml/Lancet/PMC5605707.nxml
4160991	24770636	PMC4160991.nxml	./data/non_comm_use.C-H.xml/Exp_Anim/PMC4160991.nxml
3768326	24049637	PMC3768326.nxml	./data/non_comm_use.C-H.xml/F1000Prime_Rep/PMC3768326.nxml
4200360	25328650	PMC4200360.nxml	./data/non_comm_use.I-N.xml/J_Korean_Neurosurg_Soc/PMC4200360.nxml
1241144	11834460	PMC1241144.nxml	./data/non_comm_use.C-H.xml/Environ_Health_Perspect/PMC1241144.nxml
4162633	25228805	PMC4162633.nxml	./data/non_comm_use.I-N.xml/Int_J_Nanomedicine/PMC4162633.nxml
5327445	27174576	PMC5327445.nxml	./data/non_comm_use.C-H.xml/Curr_Neuropharmacol/PMC5327445.nxml
3798286	24147028	PMC3798286.nxml	./data/non_comm_use.O-Z.xml/PLoS_One/PMC3798286.nxml
5012150	27417446	PMC5012150.nxml	./data/non_comm_use.C-H.xml/Drugs_Aging/PMC5012150.nxml
3345582	22586398	PMC3345582.nxml	./data/non_comm_use.C-H.xml/Front_Pharmacol/PMC3345582.nxml
4909610	27322469	PMC4909610.nxml	./data/non_comm_use.C-H.xml/EBioMedicine/PMC4909610.nxml
3089992	21556280	PMC3089992.nxml	./data/non_comm_use.C-H.xml/Front_Psychiatry/PMC3089992.nxml
3272653	22347164	PMC3272653.nxml	./data/non_comm_use.C-H.xml/Front_Neurosci/PMC3272653.nxml
3157093	21886880	PMC3157093.nxml	./data/non_comm_use.O-Z.xml/Surg_Neurol_Int/PMC3157093.nxml
4507490	26203276	PMC4507490.nxml	./data/non_comm_use.A-B.xml/Breast_Cancer_(Dove_Med_Press)/PMC4507490.nxml
4485850	26170606	PMC4485850.nxml	./data/non_comm_use.C-H.xml/Clin_Ophthalmol/PMC4485850.nxml
3419108	22896786	PMC3419108.nxml	./data/non_comm_use.C-H.xml/Commun_Integr_Biol/PMC3419108.nxml
3792955	24109187	PMC3792955.nxml	./data/non_comm_use.I-N.xml/Neuropsychiatr_Dis_Treat/PMC3792955.nxml
3352554	25567974	PMC3352554.nxml	./data/non_comm_use.C-H.xml/Evol_Appl/PMC3352554.nxml
6275796	21786036	PMC6275796.nxml	./data/non_comm_use.C-H.xml/Cell_Mol_Biol_Lett/PMC6275796.nxml
3637647	23129312	PMC3637647.nxml	./data/non_comm_use.A-B.xml/Brain_Struct_Funct/PMC3637647.nxml
3475453	22697601	PMC3475453.nxml	./data/non_comm_use.A-B.xml/Biosci_Rep/PMC3475453.nxml
3442418	22833568	PMC3442418.nxml	./data/non_comm_use.I-N.xml/Mol_Biol_Cell/PMC3442418.nxml
4920063	27347427	PMC4920063.nxml	./data/non_comm_use.I-N.xml/NPJ_Aging_Mech_Dis/PMC4920063.nxml
6057691	30276318	PMC6057691.nxml	./data/non_comm_use.A-B.xml/Brain_Circ/PMC6057691.nxml
5801325	29416937	PMC5801325.nxml	./data/non_comm_use.O-Z.xml/Tremor_Other_Hyperkinet_Mov_(N_Y)/PMC5801325.nxml
5005364	27616904	PMC5005364.nxml	./data/non_comm_use.I-N.xml/J_Ginseng_Res/PMC5005364.nxml
3641602	23528706	PMC3641602.nxml	./data/non_comm_use.C-H.xml/Cell_Res/PMC3641602.nxml
3794453	24147215	PMC3794453.nxml	./data/non_comm_use.I-N.xml/Neurol_Int/PMC3794453.nxml
3592746	23493934	PMC3592746.nxml	./data/non_comm_use.I-N.xml/J_Undergrad_Neurosci_Educ/PMC3592746.nxml
4027676	24868411	PMC4027676.nxml	./data/non_comm_use.I-N.xml/J_Mov_Disord/PMC4027676.nxml
4918207	27376041	PMC4918207.nxml	./data/non_comm_use.A-B.xml/Adv_Biomed_Res/PMC4918207.nxml
6059694	29845262	PMC6059694.nxml	./data/non_comm_use.I-N.xml/Mol_Med_Rep/PMC6059694.nxml
3098989	21165750	PMC3098989.nxml	./data/non_comm_use.C-H.xml/Dysphagia/PMC3098989.nxml
3350351	22619659	PMC3350351.nxml	./data/non_comm_use.C-H.xml/Dement_Geriatr_Cogn_Dis_Extra/PMC3350351.nxml
4288432	25580225	PMC4288432.nxml	./data/non_comm_use.C-H.xml/F1000Res/PMC4288432.nxml
4146134	25206684	PMC4146134.nxml	./data/non_comm_use.I-N.xml/Neural_Regen_Res/PMC4146134.nxml
5502838	28671137	PMC5502838.nxml	./data/non_comm_use.I-N.xml/J_Huntingtons_Dis/PMC5502838.nxml
4977808	27489381	PMC4977808.nxml	./data/non_comm_use.C-H.xml/Clin_Psychopharmacol_Neurosci/PMC4977808.nxml
3506193	22552527	PMC3506193.nxml	./data/non_comm_use.I-N.xml/J_Neurol/PMC3506193.nxml
6314648	30627666	PMC6314648.nxml	./data/non_comm_use.O-Z.xml/Sci_Adv/PMC6314648.nxml
5407511	28206829	PMC5407511.nxml	./data/non_comm_use.I-N.xml/Mult_Scler/PMC5407511.nxml
5466926	28455362	PMC5466926.nxml	./data/non_comm_use.A-B.xml/Br_J_Sports_Med/PMC5466926.nxml
1175909	15774072	PMC1175909.nxml	./data/non_comm_use.C-H.xml/Crit_Care/PMC1175909.nxml
3830071	24273735	PMC3830071.nxml	./data/non_comm_use.I-N.xml/Neuroimage_Clin/PMC3830071.nxml
5319239	28250745	PMC5319239.nxml	./data/non_comm_use.I-N.xml/Neural_Regen_Res/PMC5319239.nxml
3307608	22240980	PMC3307608.nxml	./data/non_comm_use.O-Z.xml/Toxicol_Sci/PMC3307608.nxml
2565414	14640315	PMC2565414.nxml	./data/non_comm_use.I-N.xml/Neural_Plast/PMC2565414.nxml
3356860	22661934	PMC3356860.nxml	./data/non_comm_use.C-H.xml/Front_Behav_Neurosci/PMC3356860.nxml
